id,SIAE,SSAN,PPQ,TEFO,PHIMIN,ZMIN,ZMAX
632,2.93359375,3.259765625,0.580859375,0.02470703125,27.578125,-753.90625,339.84375
633,2.93359375,3.037109375,0.728515625,0.02470703125,27.578125,-753.90625,339.84375
634,2.93359375,3.037109375,0.580859375,0.03017578125,27.578125,-753.90625,339.84375
635,2.93359375,3.037109375,0.580859375,0.02470703125,13.046875,-753.90625,339.84375
636,2.93359375,3.037109375,0.580859375,0.02470703125,27.578125,-378.90625,339.84375
637,2.93359375,3.037109375,0.580859375,0.02470703125,27.578125,-753.90625,527.34375
638,1.48046875,3.259765625,0.728515625,0.03017578125,13.046875,-378.90625,527.34375
639,1.43359375,3.287109375,0.9308593749999999,0.04220703125,17.578125,-253.90625,839.84375
640,2.98046875,3.287109375,0.9308593749999999,0.04220703125,17.578125,-253.90625,839.84375
641,1.43359375,3.009765625,0.9308593749999999,0.04220703125,17.578125,-253.90625,839.84375
642,1.43359375,3.287109375,0.378515625,0.04220703125,17.578125,-253.90625,839.84375
643,1.43359375,3.287109375,0.9308593749999999,0.04767578125,17.578125,-253.90625,839.84375
644,1.43359375,3.287109375,0.9308593749999999,0.04220703125,23.046875,-253.90625,839.84375
645,1.43359375,3.287109375,0.9308593749999999,0.04220703125,17.578125,-878.90625,839.84375
646,1.43359375,3.287109375,0.9308593749999999,0.04220703125,17.578125,-253.90625,27.34375
647,2.98046875,3.009765625,0.378515625,0.04767578125,23.046875,-878.90625,27.34375
648,1.62109375,3.193359375,0.537109375,0.03564453125,26.328125,-441.40625,27.34375
649,3.91796875,3.193359375,0.537109375,0.03564453125,26.328125,-441.40625,27.34375
650,1.62109375,3.166015625,0.537109375,0.03564453125,26.328125,-441.40625,27.34375
651,1.62109375,3.193359375,0.684765625,0.03564453125,26.328125,-441.40625,27.34375
652,1.62109375,3.193359375,0.537109375,0.04986328125,26.328125,-441.40625,27.34375
653,1.62109375,3.193359375,0.537109375,0.03564453125,21.796875,-441.40625,27.34375
654,1.62109375,3.193359375,0.537109375,0.03564453125,26.328125,-691.40625,27.34375
655,1.62109375,3.193359375,0.537109375,0.03564453125,26.328125,-441.40625,589.84375
656,3.91796875,3.166015625,0.684765625,0.04986328125,21.796875,-691.40625,589.84375
657,3.12109375,3.443359375,0.887109375,0.01814453125,16.328125,-941.40625,527.34375
658,2.41796875,3.443359375,0.887109375,0.01814453125,16.328125,-941.40625,527.34375
659,3.12109375,3.416015625,0.887109375,0.01814453125,16.328125,-941.40625,527.34375
660,3.12109375,3.443359375,0.334765625,0.01814453125,16.328125,-941.40625,527.34375
661,3.12109375,3.443359375,0.887109375,0.03236328125,16.328125,-941.40625,527.34375
662,3.12109375,3.443359375,0.887109375,0.01814453125,11.796875,-941.40625,527.34375
663,3.12109375,3.443359375,0.887109375,0.01814453125,16.328125,-191.40625,527.34375
664,3.12109375,3.443359375,0.887109375,0.01814453125,16.328125,-941.40625,89.84375
665,2.41796875,3.416015625,0.334765625,0.03236328125,11.796875,-191.40625,89.84375
666,3.87109375,3.068359375,0.362109375,0.04439453125,11.328125,-691.40625,277.34375
667,1.66796875,3.068359375,0.362109375,0.04439453125,11.328125,-691.40625,277.34375
668,3.87109375,3.291015625,0.362109375,0.04439453125,11.328125,-691.40625,277.34375
669,3.87109375,3.068359375,0.509765625,0.04439453125,11.328125,-691.40625,277.34375
670,3.87109375,3.068359375,0.362109375,0.02361328125,11.328125,-691.40625,277.34375
671,3.87109375,3.068359375,0.362109375,0.04439453125,16.796875,-691.40625,277.34375
672,3.87109375,3.068359375,0.362109375,0.04439453125,11.328125,-941.40625,277.34375
673,3.87109375,3.068359375,0.362109375,0.04439453125,11.328125,-691.40625,839.84375
674,1.66796875,3.291015625,0.509765625,0.02361328125,16.796875,-941.40625,839.84375
675,2.37109375,3.318359375,0.712109375,0.02689453125,21.328125,-191.40625,777.34375
676,3.16796875,3.318359375,0.712109375,0.02689453125,21.328125,-191.40625,777.34375
677,2.37109375,3.041015625,0.712109375,0.02689453125,21.328125,-191.40625,777.34375
678,2.37109375,3.318359375,0.859765625,0.02689453125,21.328125,-191.40625,777.34375
679,2.37109375,3.318359375,0.712109375,0.04111328125,21.328125,-191.40625,777.34375
680,2.37109375,3.318359375,0.712109375,0.02689453125,26.796875,-191.40625,777.34375
681,2.37109375,3.318359375,0.712109375,0.02689453125,21.328125,-441.40625,777.34375
682,2.37109375,3.318359375,0.712109375,0.02689453125,21.328125,-191.40625,339.84375
683,3.16796875,3.041015625,0.859765625,0.04111328125,26.796875,-441.40625,339.84375
684,1.99609375,3.005859375,0.799609375,0.031269531249999996,23.828125,-316.40625,402.34375
685,1.29296875,3.005859375,0.799609375,0.031269531249999996,23.828125,-316.40625,402.34375
686,1.99609375,3.353515625,0.799609375,0.031269531249999996,23.828125,-316.40625,402.34375
687,1.99609375,3.005859375,0.422265625,0.031269531249999996,23.828125,-316.40625,402.34375
688,1.99609375,3.005859375,0.799609375,0.01923828125,23.828125,-316.40625,402.34375
689,1.99609375,3.005859375,0.799609375,0.031269531249999996,29.296875,-316.40625,402.34375
690,1.99609375,3.005859375,0.799609375,0.031269531249999996,23.828125,-816.40625,402.34375
691,1.99609375,3.005859375,0.799609375,0.031269531249999996,23.828125,-316.40625,214.84375
692,1.29296875,3.353515625,0.422265625,0.01923828125,29.296875,-816.40625,214.84375
693,3.49609375,3.255859375,0.449609375,0.048769531250000005,13.828125,-816.40625,902.34375
694,2.79296875,3.255859375,0.449609375,0.048769531250000005,13.828125,-816.40625,902.34375
695,3.49609375,3.103515625,0.449609375,0.048769531250000005,13.828125,-816.40625,902.34375
696,3.49609375,3.255859375,0.772265625,0.048769531250000005,13.828125,-816.40625,902.34375
697,3.49609375,3.255859375,0.449609375,0.036738281250000004,13.828125,-816.40625,902.34375
698,3.49609375,3.255859375,0.449609375,0.048769531250000005,19.296875,-816.40625,902.34375
699,3.49609375,3.255859375,0.449609375,0.048769531250000005,13.828125,-316.40625,902.34375
700,3.49609375,3.255859375,0.449609375,0.048769531250000005,13.828125,-816.40625,714.84375
701,2.79296875,3.103515625,0.772265625,0.036738281250000004,19.296875,-316.40625,714.84375
702,2.74609375,3.130859375,0.6246093749999999,0.022519531250000002,18.828125,-566.40625,152.34375
703,3.54296875,3.130859375,0.6246093749999999,0.022519531250000002,18.828125,-566.40625,152.34375
704,2.74609375,3.228515625,0.6246093749999999,0.022519531250000002,18.828125,-566.40625,152.34375
705,2.74609375,3.130859375,0.947265625,0.022519531250000002,18.828125,-566.40625,152.34375
706,2.74609375,3.130859375,0.6246093749999999,0.04548828125,18.828125,-566.40625,152.34375
707,2.74609375,3.130859375,0.6246093749999999,0.022519531250000002,14.296875,-566.40625,152.34375
708,2.74609375,3.130859375,0.6246093749999999,0.022519531250000002,18.828125,-566.40625,152.34375
709,2.74609375,3.130859375,0.6246093749999999,0.022519531250000002,18.828125,-566.40625,464.84375
710,3.54296875,3.228515625,0.947265625,0.04548828125,14.296875,-566.40625,464.84375
711,1.24609375,3.380859375,0.274609375,0.040019531250000004,28.828125,-66.40625,652.34375
712,2.04296875,3.380859375,0.274609375,0.040019531250000004,28.828125,-66.40625,652.34375
713,1.24609375,3.478515625,0.274609375,0.040019531250000004,28.828125,-66.40625,652.34375
714,1.24609375,3.380859375,0.5972656249999999,0.040019531250000004,28.828125,-66.40625,652.34375
715,1.24609375,3.380859375,0.274609375,0.02798828125,28.828125,-66.40625,652.34375
716,1.24609375,3.380859375,0.274609375,0.040019531250000004,24.296875,-66.40625,652.34375
717,1.24609375,3.380859375,0.274609375,0.040019531250000004,28.828125,-66.40625,652.34375
718,1.24609375,3.380859375,0.274609375,0.040019531250000004,28.828125,-66.40625,964.84375
719,2.04296875,3.478515625,0.5972656249999999,0.02798828125,24.296875,-66.40625,964.84375
720,1.33984375,3.146484375,0.865234375,0.02580078125,10.703125,-847.65625,996.09375
721,3.44921875,3.146484375,0.865234375,0.02580078125,10.703125,-847.65625,996.09375
722,1.33984375,3.431640625,0.865234375,0.02580078125,10.703125,-847.65625,996.09375
723,1.33984375,3.146484375,0.881640625,0.02580078125,10.703125,-847.65625,996.09375
724,1.33984375,3.146484375,0.865234375,0.02689453125,10.703125,-847.65625,996.09375
725,1.33984375,3.146484375,0.865234375,0.02580078125,28.671875,-847.65625,996.09375
726,1.33984375,3.146484375,0.865234375,0.02580078125,10.703125,-910.15625,996.09375
727,1.33984375,3.146484375,0.865234375,0.02580078125,10.703125,-847.65625,808.59375
728,3.44921875,3.431640625,0.881640625,0.02689453125,28.671875,-910.15625,808.59375
729,2.83984375,3.396484375,0.5152343749999999,0.04330078125,20.703125,-347.65625,496.09375
730,1.94921875,3.396484375,0.5152343749999999,0.04330078125,20.703125,-347.65625,496.09375
731,2.83984375,3.181640625,0.5152343749999999,0.04330078125,20.703125,-347.65625,496.09375
732,2.83984375,3.396484375,0.531640625,0.04330078125,20.703125,-347.65625,496.09375
733,2.83984375,3.396484375,0.5152343749999999,0.04439453125,20.703125,-347.65625,496.09375
734,2.83984375,3.396484375,0.5152343749999999,0.04330078125,18.671875,-347.65625,496.09375
735,2.83984375,3.396484375,0.5152343749999999,0.04330078125,20.703125,-410.15625,496.09375
736,2.83984375,3.396484375,0.5152343749999999,0.04330078125,20.703125,-347.65625,308.59375
737,1.94921875,3.181640625,0.531640625,0.04439453125,18.671875,-410.15625,308.59375
738,3.58984375,3.021484375,0.690234375,0.01705078125,25.703125,-97.65625,746.09375
739,1.19921875,3.021484375,0.690234375,0.01705078125,25.703125,-97.65625,746.09375
740,3.58984375,3.056640625,0.690234375,0.01705078125,25.703125,-97.65625,746.09375
741,3.58984375,3.021484375,0.356640625,0.01705078125,25.703125,-97.65625,746.09375
742,3.58984375,3.021484375,0.690234375,0.03564453125,25.703125,-97.65625,746.09375
743,3.58984375,3.021484375,0.690234375,0.01705078125,13.671875,-97.65625,746.09375
744,3.58984375,3.021484375,0.690234375,0.01705078125,25.703125,-660.15625,746.09375
745,3.58984375,3.021484375,0.690234375,0.01705078125,25.703125,-97.65625,558.59375
746,1.19921875,3.056640625,0.356640625,0.03564453125,13.671875,-660.15625,558.59375
747,2.08984375,3.271484375,0.340234375,0.03455078125,15.703125,-597.65625,246.09375
748,2.69921875,3.271484375,0.340234375,0.03455078125,15.703125,-597.65625,246.09375
749,2.08984375,3.306640625,0.340234375,0.03455078125,15.703125,-597.65625,246.09375
750,2.08984375,3.271484375,0.7066406249999999,0.03455078125,15.703125,-597.65625,246.09375
751,2.08984375,3.271484375,0.340234375,0.01814453125,15.703125,-597.65625,246.09375
752,2.08984375,3.271484375,0.340234375,0.03455078125,23.671875,-597.65625,246.09375
753,2.08984375,3.271484375,0.340234375,0.03455078125,15.703125,-160.15625,246.09375
754,2.08984375,3.271484375,0.340234375,0.03455078125,15.703125,-597.65625,58.59375
755,2.69921875,3.306640625,0.7066406249999999,0.01814453125,23.671875,-160.15625,58.59375
756,2.46484375,3.083984375,0.427734375,0.03892578125,18.203125,-972.65625,621.09375
757,1.57421875,3.083984375,0.427734375,0.03892578125,18.203125,-972.65625,621.09375
758,2.46484375,3.119140625,0.427734375,0.03892578125,18.203125,-972.65625,621.09375
759,2.46484375,3.083984375,0.44414062499999996,0.03892578125,18.203125,-972.65625,621.09375
760,2.46484375,3.083984375,0.427734375,0.040019531250000004,18.203125,-972.65625,621.09375
761,2.46484375,3.083984375,0.427734375,0.03892578125,21.171875,-972.65625,621.09375
762,2.46484375,3.083984375,0.427734375,0.03892578125,18.203125,-535.15625,621.09375
763,2.46484375,3.083984375,0.427734375,0.03892578125,18.203125,-972.65625,433.59375
764,1.57421875,3.119140625,0.44414062499999996,0.040019531250000004,21.171875,-535.15625,433.59375
765,3.96484375,3.333984375,0.777734375,0.02142578125,28.203125,-472.65625,121.09375
766,3.07421875,3.333984375,0.777734375,0.02142578125,28.203125,-472.65625,121.09375
767,3.96484375,3.369140625,0.777734375,0.02142578125,28.203125,-472.65625,121.09375
768,3.96484375,3.333984375,0.7941406249999999,0.02142578125,28.203125,-472.65625,121.09375
769,3.96484375,3.333984375,0.777734375,0.022519531250000002,28.203125,-472.65625,121.09375
770,3.96484375,3.333984375,0.777734375,0.02142578125,11.171875,-472.65625,121.09375
771,3.96484375,3.333984375,0.777734375,0.02142578125,28.203125,-35.15625,121.09375
772,3.96484375,3.333984375,0.777734375,0.02142578125,28.203125,-472.65625,933.59375
773,3.07421875,3.369140625,0.7941406249999999,0.022519531250000002,11.171875,-35.15625,933.59375
774,3.21484375,3.208984375,0.252734375,0.04767578125,23.203125,-222.65625,871.09375
775,3.82421875,3.208984375,0.252734375,0.04767578125,23.203125,-222.65625,871.09375
776,3.21484375,3.494140625,0.252734375,0.04767578125,23.203125,-222.65625,871.09375
777,3.21484375,3.208984375,0.619140625,0.04767578125,23.203125,-222.65625,871.09375
778,3.21484375,3.208984375,0.252734375,0.031269531249999996,23.203125,-222.65625,871.09375
779,3.21484375,3.208984375,0.252734375,0.04767578125,16.171875,-222.65625,871.09375
780,3.21484375,3.208984375,0.252734375,0.04767578125,23.203125,-785.15625,871.09375
781,3.21484375,3.208984375,0.252734375,0.04767578125,23.203125,-222.65625,183.59375
782,3.82421875,3.494140625,0.619140625,0.031269531249999996,16.171875,-785.15625,183.59375
783,1.71484375,3.458984375,0.602734375,0.03017578125,13.203125,-722.65625,371.09375
784,2.32421875,3.458984375,0.602734375,0.03017578125,13.203125,-722.65625,371.09375
785,1.71484375,3.244140625,0.602734375,0.03017578125,13.203125,-722.65625,371.09375
786,1.71484375,3.458984375,0.269140625,0.03017578125,13.203125,-722.65625,371.09375
787,1.71484375,3.458984375,0.602734375,0.048769531250000005,13.203125,-722.65625,371.09375
788,1.71484375,3.458984375,0.602734375,0.03017578125,26.171875,-722.65625,371.09375
789,1.71484375,3.458984375,0.602734375,0.03017578125,13.203125,-285.15625,371.09375
790,1.71484375,3.458984375,0.602734375,0.03017578125,13.203125,-722.65625,683.59375
791,2.32421875,3.244140625,0.269140625,0.048769531250000005,26.171875,-285.15625,683.59375
792,1.52734375,3.052734375,0.296484375,0.02361328125,21.953125,-535.15625,558.59375
793,1.38671875,3.052734375,0.296484375,0.02361328125,21.953125,-535.15625,558.59375
794,1.52734375,3.087890625,0.296484375,0.02361328125,21.953125,-535.15625,558.59375
795,1.52734375,3.052734375,0.750390625,0.02361328125,21.953125,-535.15625,558.59375
796,1.52734375,3.052734375,0.296484375,0.04658203125,21.953125,-535.15625,558.59375
797,1.52734375,3.052734375,0.296484375,0.02361328125,29.921875,-535.15625,558.59375
798,1.52734375,3.052734375,0.296484375,0.02361328125,21.953125,-97.65625,558.59375
799,1.52734375,3.052734375,0.296484375,0.02361328125,21.953125,-535.15625,246.09375
800,1.38671875,3.087890625,0.750390625,0.04658203125,29.921875,-97.65625,246.09375
801,3.02734375,3.302734375,0.646484375,0.04111328125,11.953125,-35.15625,58.59375
802,2.88671875,3.302734375,0.646484375,0.04111328125,11.953125,-35.15625,58.59375
803,3.02734375,3.337890625,0.646484375,0.04111328125,11.953125,-35.15625,58.59375
804,3.02734375,3.302734375,0.400390625,0.04111328125,11.953125,-35.15625,58.59375
805,3.02734375,3.302734375,0.646484375,0.02908203125,11.953125,-35.15625,58.59375
806,3.02734375,3.302734375,0.646484375,0.04111328125,19.921875,-35.15625,58.59375
807,3.02734375,3.302734375,0.646484375,0.04111328125,11.953125,-597.65625,58.59375
808,3.02734375,3.302734375,0.646484375,0.04111328125,11.953125,-35.15625,746.09375
809,2.88671875,3.337890625,0.400390625,0.02908203125,19.921875,-597.65625,746.09375
810,3.77734375,3.177734375,0.47148437499999996,0.03236328125,16.953125,-285.15625,808.59375
811,3.63671875,3.177734375,0.47148437499999996,0.03236328125,16.953125,-285.15625,808.59375
812,3.77734375,3.462890625,0.47148437499999996,0.03236328125,16.953125,-285.15625,808.59375
813,3.77734375,3.177734375,0.575390625,0.03236328125,16.953125,-285.15625,808.59375
814,3.77734375,3.177734375,0.47148437499999996,0.02033203125,16.953125,-285.15625,808.59375
815,3.77734375,3.177734375,0.47148437499999996,0.03236328125,14.921875,-285.15625,808.59375
816,3.77734375,3.177734375,0.47148437499999996,0.03236328125,16.953125,-347.65625,808.59375
817,3.77734375,3.177734375,0.47148437499999996,0.03236328125,16.953125,-285.15625,496.09375
818,3.63671875,3.462890625,0.575390625,0.02033203125,14.921875,-347.65625,496.09375
819,2.27734375,3.427734375,0.8214843749999999,0.04986328125,26.953125,-785.15625,308.59375
820,2.13671875,3.427734375,0.8214843749999999,0.04986328125,26.953125,-785.15625,308.59375
821,2.27734375,3.212890625,0.8214843749999999,0.04986328125,26.953125,-785.15625,308.59375
822,2.27734375,3.427734375,0.9253906249999999,0.04986328125,26.953125,-785.15625,308.59375
823,2.27734375,3.427734375,0.8214843749999999,0.03783203125,26.953125,-785.15625,308.59375
824,2.27734375,3.427734375,0.8214843749999999,0.04986328125,24.921875,-785.15625,308.59375
825,2.27734375,3.427734375,0.8214843749999999,0.04986328125,26.953125,-847.65625,308.59375
826,2.27734375,3.427734375,0.8214843749999999,0.04986328125,26.953125,-785.15625,996.09375
827,2.13671875,3.212890625,0.9253906249999999,0.03783203125,24.921875,-847.65625,996.09375
828,1.90234375,3.240234375,0.7339843749999999,0.04548828125,29.453125,-660.15625,933.59375
829,3.26171875,3.240234375,0.7339843749999999,0.04548828125,29.453125,-660.15625,933.59375
830,1.90234375,3.400390625,0.7339843749999999,0.04548828125,29.453125,-660.15625,933.59375
831,1.90234375,3.240234375,0.312890625,0.04548828125,29.453125,-660.15625,933.59375
832,1.90234375,3.240234375,0.7339843749999999,0.01595703125,29.453125,-660.15625,933.59375
833,1.90234375,3.240234375,0.7339843749999999,0.04548828125,22.421875,-660.15625,933.59375
834,1.90234375,3.240234375,0.7339843749999999,0.04548828125,29.453125,-472.65625,933.59375
835,1.90234375,3.240234375,0.7339843749999999,0.04548828125,29.453125,-660.15625,621.09375
836,3.26171875,3.400390625,0.312890625,0.01595703125,22.421875,-472.65625,621.09375
837,3.40234375,3.490234375,0.383984375,0.02798828125,19.453125,-160.15625,433.59375
838,1.76171875,3.490234375,0.383984375,0.02798828125,19.453125,-160.15625,433.59375
839,3.40234375,3.150390625,0.383984375,0.02798828125,19.453125,-160.15625,433.59375
840,3.40234375,3.490234375,0.662890625,0.02798828125,19.453125,-160.15625,433.59375
841,3.40234375,3.490234375,0.383984375,0.033457031250000005,19.453125,-160.15625,433.59375
842,3.40234375,3.490234375,0.383984375,0.02798828125,12.421875,-160.15625,433.59375
843,3.40234375,3.490234375,0.383984375,0.02798828125,19.453125,-972.65625,433.59375
844,3.40234375,3.490234375,0.383984375,0.02798828125,19.453125,-160.15625,121.09375
845,1.76171875,3.150390625,0.662890625,0.033457031250000005,12.421875,-972.65625,121.09375
846,2.65234375,3.115234375,0.908984375,0.036738281250000004,14.453125,-410.15625,683.59375
847,1.01171875,3.115234375,0.908984375,0.036738281250000004,14.453125,-410.15625,683.59375
848,2.65234375,3.025390625,0.908984375,0.036738281250000004,14.453125,-410.15625,683.59375
849,2.65234375,3.115234375,0.837890625,0.036738281250000004,14.453125,-410.15625,683.59375
850,2.65234375,3.115234375,0.908984375,0.04220703125,14.453125,-410.15625,683.59375
851,2.65234375,3.115234375,0.908984375,0.036738281250000004,17.421875,-410.15625,683.59375
852,2.65234375,3.115234375,0.908984375,0.036738281250000004,14.453125,-222.65625,683.59375
853,2.65234375,3.115234375,0.908984375,0.036738281250000004,14.453125,-410.15625,871.09375
854,1.01171875,3.025390625,0.837890625,0.04220703125,17.421875,-222.65625,871.09375
855,1.15234375,3.365234375,0.558984375,0.01923828125,24.453125,-910.15625,183.59375
856,2.51171875,3.365234375,0.558984375,0.01923828125,24.453125,-910.15625,183.59375
857,1.15234375,3.275390625,0.558984375,0.01923828125,24.453125,-910.15625,183.59375
858,1.15234375,3.365234375,0.487890625,0.01923828125,24.453125,-910.15625,183.59375
859,1.15234375,3.365234375,0.558984375,0.02470703125,24.453125,-910.15625,183.59375
860,1.15234375,3.365234375,0.558984375,0.01923828125,27.421875,-910.15625,183.59375
861,1.15234375,3.365234375,0.558984375,0.01923828125,24.453125,-722.65625,183.59375
862,1.15234375,3.365234375,0.558984375,0.01923828125,24.453125,-910.15625,371.09375
863,2.51171875,3.275390625,0.487890625,0.02470703125,27.421875,-722.65625,371.09375
864,1.10546875,3.232421875,0.373046875,0.029628906250000003,17.890625,-800.78125,730.46875
865,2.93359375,3.232421875,0.373046875,0.029628906250000003,17.890625,-800.78125,730.46875
866,1.10546875,3.173828125,0.373046875,0.029628906250000003,17.890625,-800.78125,730.46875
867,1.10546875,3.232421875,0.783203125,0.029628906250000003,17.890625,-800.78125,730.46875
868,1.10546875,3.232421875,0.373046875,0.02087890625,17.890625,-800.78125,730.46875
869,1.10546875,3.232421875,0.373046875,0.029628906250000003,18.984375,-800.78125,730.46875
870,1.10546875,3.232421875,0.373046875,0.029628906250000003,17.890625,-207.03125,730.46875
871,1.10546875,3.232421875,0.373046875,0.029628906250000003,17.890625,-800.78125,605.46875
872,2.93359375,3.173828125,0.783203125,0.02087890625,18.984375,-207.03125,605.46875
873,2.60546875,3.482421875,0.723046875,0.047128906250000005,27.890625,-300.78125,230.46875
874,1.43359375,3.482421875,0.723046875,0.047128906250000005,27.890625,-300.78125,230.46875
875,2.60546875,3.423828125,0.723046875,0.047128906250000005,27.890625,-300.78125,230.46875
876,2.60546875,3.482421875,0.433203125,0.047128906250000005,27.890625,-300.78125,230.46875
877,2.60546875,3.482421875,0.723046875,0.03837890625,27.890625,-300.78125,230.46875
878,2.60546875,3.482421875,0.723046875,0.047128906250000005,28.984375,-300.78125,230.46875
879,2.60546875,3.482421875,0.723046875,0.047128906250000005,27.890625,-707.03125,230.46875
880,2.60546875,3.482421875,0.723046875,0.047128906250000005,27.890625,-300.78125,105.46875
881,1.43359375,3.423828125,0.433203125,0.03837890625,28.984375,-707.03125,105.46875
882,3.35546875,3.107421875,0.548046875,0.02087890625,22.890625,-50.78125,980.46875
883,2.18359375,3.107421875,0.548046875,0.02087890625,22.890625,-50.78125,980.46875
884,3.35546875,3.298828125,0.548046875,0.02087890625,22.890625,-50.78125,980.46875
885,3.35546875,3.107421875,0.258203125,0.02087890625,22.890625,-50.78125,980.46875
886,3.35546875,3.107421875,0.548046875,0.047128906250000005,22.890625,-50.78125,980.46875
887,3.35546875,3.107421875,0.548046875,0.02087890625,23.984375,-50.78125,980.46875
888,3.35546875,3.107421875,0.548046875,0.02087890625,22.890625,-457.03125,980.46875
889,3.35546875,3.107421875,0.548046875,0.02087890625,22.890625,-50.78125,855.46875
890,2.18359375,3.298828125,0.258203125,0.047128906250000005,23.984375,-457.03125,855.46875
891,1.85546875,3.357421875,0.8980468749999999,0.03837890625,12.890625,-550.78125,480.46875
892,3.68359375,3.357421875,0.8980468749999999,0.03837890625,12.890625,-550.78125,480.46875
893,1.85546875,3.048828125,0.8980468749999999,0.03837890625,12.890625,-550.78125,480.46875
894,1.85546875,3.357421875,0.608203125,0.03837890625,12.890625,-550.78125,480.46875
895,1.85546875,3.357421875,0.8980468749999999,0.029628906250000003,12.890625,-550.78125,480.46875
896,1.85546875,3.357421875,0.8980468749999999,0.03837890625,13.984375,-550.78125,480.46875
897,1.85546875,3.357421875,0.8980468749999999,0.03837890625,12.890625,-957.03125,480.46875
898,1.85546875,3.357421875,0.8980468749999999,0.03837890625,12.890625,-550.78125,355.46875
899,3.68359375,3.048828125,0.608203125,0.029628906250000003,13.984375,-957.03125,355.46875
900,2.23046875,3.044921875,0.635546875,0.03400390625,10.390625,-925.78125,855.46875
901,1.80859375,3.044921875,0.635546875,0.03400390625,10.390625,-925.78125,855.46875
902,2.23046875,3.361328125,0.635546875,0.03400390625,10.390625,-925.78125,855.46875
903,2.23046875,3.044921875,0.520703125,0.03400390625,10.390625,-925.78125,855.46875
904,2.23046875,3.044921875,0.635546875,0.04275390625,10.390625,-925.78125,855.46875
905,2.23046875,3.044921875,0.635546875,0.03400390625,11.484375,-925.78125,855.46875
906,2.23046875,3.044921875,0.635546875,0.03400390625,10.390625,-332.03125,855.46875
907,2.23046875,3.044921875,0.635546875,0.03400390625,10.390625,-925.78125,230.46875
908,1.80859375,3.361328125,0.520703125,0.04275390625,11.484375,-332.03125,230.46875
909,3.73046875,3.294921875,0.285546875,0.01650390625,20.390625,-425.78125,355.46875
910,3.30859375,3.294921875,0.285546875,0.01650390625,20.390625,-425.78125,355.46875
911,3.73046875,3.111328125,0.285546875,0.01650390625,20.390625,-425.78125,355.46875
912,3.73046875,3.294921875,0.8707031249999999,0.01650390625,20.390625,-425.78125,355.46875
913,3.73046875,3.294921875,0.285546875,0.02525390625,20.390625,-425.78125,355.46875
914,3.73046875,3.294921875,0.285546875,0.01650390625,21.484375,-425.78125,355.46875
915,3.73046875,3.294921875,0.285546875,0.01650390625,20.390625,-832.03125,355.46875
916,3.73046875,3.294921875,0.285546875,0.01650390625,20.390625,-425.78125,730.46875
917,3.30859375,3.111328125,0.8707031249999999,0.02525390625,21.484375,-832.03125,730.46875
918,2.98046875,3.169921875,0.810546875,0.04275390625,25.390625,-175.78125,605.46875
919,2.55859375,3.169921875,0.810546875,0.04275390625,25.390625,-175.78125,605.46875
920,2.98046875,3.236328125,0.810546875,0.04275390625,25.390625,-175.78125,605.46875
921,2.98046875,3.169921875,0.695703125,0.04275390625,25.390625,-175.78125,605.46875
922,2.98046875,3.169921875,0.810546875,0.01650390625,25.390625,-175.78125,605.46875
923,2.98046875,3.169921875,0.810546875,0.04275390625,26.484375,-175.78125,605.46875
924,2.98046875,3.169921875,0.810546875,0.04275390625,25.390625,-82.03125,605.46875
925,2.98046875,3.169921875,0.810546875,0.04275390625,25.390625,-175.78125,480.46875
926,2.55859375,3.236328125,0.695703125,0.01650390625,26.484375,-82.03125,480.46875
927,1.48046875,3.419921875,0.460546875,0.02525390625,15.390625,-675.78125,105.46875
928,1.05859375,3.419921875,0.460546875,0.02525390625,15.390625,-675.78125,105.46875
929,1.48046875,3.486328125,0.460546875,0.02525390625,15.390625,-675.78125,105.46875
930,1.48046875,3.419921875,0.345703125,0.02525390625,15.390625,-675.78125,105.46875
931,1.48046875,3.419921875,0.460546875,0.03400390625,15.390625,-675.78125,105.46875
932,1.48046875,3.419921875,0.460546875,0.02525390625,16.484375,-675.78125,105.46875
933,1.48046875,3.419921875,0.460546875,0.02525390625,15.390625,-582.03125,105.46875
934,1.48046875,3.419921875,0.460546875,0.02525390625,15.390625,-675.78125,980.46875
935,1.05859375,3.486328125,0.345703125,0.03400390625,16.484375,-582.03125,980.46875
936,1.66796875,3.076171875,0.854296875,0.01869140625,29.140625,-613.28125,792.96875
937,1.99609375,3.076171875,0.854296875,0.01869140625,29.140625,-613.28125,792.96875
938,1.66796875,3.330078125,0.854296875,0.01869140625,29.140625,-613.28125,792.96875
939,1.66796875,3.076171875,0.6519531249999999,0.01869140625,29.140625,-613.28125,792.96875
940,1.66796875,3.076171875,0.854296875,0.03619140625,29.140625,-613.28125,792.96875
941,1.66796875,3.076171875,0.854296875,0.01869140625,17.734375,-613.28125,792.96875
942,1.66796875,3.076171875,0.854296875,0.01869140625,29.140625,-769.53125,792.96875
943,1.66796875,3.076171875,0.854296875,0.01869140625,29.140625,-613.28125,417.96875
944,1.99609375,3.330078125,0.6519531249999999,0.03619140625,17.734375,-769.53125,417.96875
945,3.16796875,3.326171875,0.504296875,0.03619140625,19.140625,-113.28125,292.96875
946,3.49609375,3.326171875,0.504296875,0.03619140625,19.140625,-113.28125,292.96875
947,3.16796875,3.080078125,0.504296875,0.03619140625,19.140625,-113.28125,292.96875
948,3.16796875,3.326171875,0.301953125,0.03619140625,19.140625,-113.28125,292.96875
